Domain,Knowledge-seeking vs. Eval,Nerd factor/zu spezifisch,Validation Nerd Factor,Higher-level RQ,Distinguished,Bucket ID,Paper Name,Research Questions (max. 4),Notiz,Suitability Tendenz,Authors,URL
Testing and analysis,Evaluation,-,,,FALSE,-,Cell2Doc: ML Pipeline for Generating Documentation in Computational Notebooks,,,,"Tamal Mondal, Scott Barnett, Akash Lal, Jyothi Vedurada",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Information Retrieval-based Fault Localization for Concurrent Programs,,,,"Shuai Shao, Tingting Yu",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Leveraging Hardware Probes and Optimizations for Accelerating Fuzz Testing of Heterogeneous Applications,,,,"Jiyuan Wang, Qian Zhang, Hongbo Rong, Guoqing Harry Xu, Miryung Kim",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Diver: Oracle-Guided SMT Solver Testing with Unrestricted Random Mutations,,,,"Jongwook Kim, Sunbeom So, Hakjoo Oh",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,ITER: Iterative Neural Repair for Multi-Location Patches,,,,"He Ye, Martin Monperrus",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Automatic Comment Generation via Multi-Pass Deliberation,,,,"Fangwen Mu, Xiao Chen, Lin Shi, Song Wang, Qing Wang",No URL available
Testing and analysis,Knowledge-seeking,-1,1,,FALSE,-,Demystifying Exploitable Bugs in Smart Contracts,"• (RQ1) What kinds of exploitable bugs are machine
auditable by existing tools? How many real-world exploitable bugs are machine auditable?
• (RQ2) How difficult is it to audit exploitable bugs?
• (RQ3) What are the root causes, categories, and distributions of machine unauditable bugs?
• (RQ4) What are the symptoms and fixes of machine
unauditable bugs? Can they be properly abstracted such
that automated oracles can be devised.",,,"Zhuo Zhang, Brian Zhang, Wen Xu, Zhiqiang Lin",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Efficient Synthesis of Method Call Sequences for Test Generation and Bounded Verification,,,,"Yunfan Zhang, Ruidong Zhu, Yingfei Xiong, Tao Xie",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Symbol-Specific Sparsification of Interprocedural Distributive Environment Problems,,,,"Kadiray Karakaya, Eric Bodden",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,"Sorry, I don't Understand: Improving Voice User Interface Testing",,,,"Emanuela Guglielmi, Giovanni Rosa, Simone Scalabrino, Gabriele Bavota, Rocco Oliveto",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,RPG: Rust Library Fuzzing with Pool-based Fuzz Target Generation and Generic Support,,,,"Zhiwu Xu, Bohao Wu, Cheng Wen, Bin Zhang, Shengchao Qin, Mengda He",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,PERFCE: Performance Debugging on Databases with Chaos Engineering-Enhanced Causality Analysis,,,,"Zhenlan Ji, Pingchuan Ma, Shuai Wang",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,SJFuzz: Seed & Mutator Scheduling for JVM Fuzzing,,,,"Mingyuan Wu, Yicheng Ouyang, Minghai Lu, Junjie Chen, Yingquan Zhao, Heming Cui, Guowei Yang, Yuqun Zhang",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Natural Test Generation for Precise Testing of Question Answering Software,,,,"Qingchao Shen, Junjie Chen, Jie M. Zhang, Haoyu Wang, Shuang Liu, Menghan Tian",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Property-based Fuzzing for Finding Data Manipulation Errors in Android Apps,,,,"Jingling Sun, Ting Su, Jiayi Jiang, Jue Wang, Geguang Pu, Zhendong Su",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Low-Resources Project-Specific Code Summarization,,,,"Rui Xie, Tianxiang Hu, Wei Ye, Shikun Zhang",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Repairing Failure-inducing Inputs with Input Reflection,,,,"Yan Xiao, Yun Lin, Ivan Beschastnikh, Changsheng SUN, David Rosenblum, Jin Song Dong",No URL available
Testing and analysis,Evaluation,-,,,FALSE,-,Tseitin or not Tseitin? The Impact of CNF Transformations on Feature-Model Analyses,,,,"Elias Kuiter, Sebastian Krieter, Chico Sundermann, Thomas Thüm, Gunter Saake",No URL available
Testing and analysis,Knowledge-seeking,0,0,,FALSE,B3,"Automated Program Repair, What Is It Good For? Not Absolutely Nothing!","RQ1: Howdocode suggestions affect debugging success? Answer: Access to a code suggestion makes participants much more likely to submit a patch. A correct suggestion helps successfully repair defects (93.3% of participants did so). Access to a deceptive suggestion hurts that ability (67.5% of participants submitted overfitting patches in these situations). 
RQ2: Howdoes APR affect debugging success? Answer: Access to a correct APR suggestion increases participant debugging success by 14,000%, compared to having access to only tests. Meanwhile access to a deceptive APR 1While this conclusion is counterintuitive, its possible explanations include that fault localization tools “ignore [and fail to support] the fact that understanding the root cause of a failure typically involves complex activities, such as navigating program dependencies and rerunning the program with different inputs” [61] and “interference between the mechanism of automated fault localization and the actual assistance needed by programmers in debugging” [88]. 2The experimental protocol was approved by the UMass Amherst IRB, protocol #4298. suggestion decreases that success by 65%. Correct suggestions are far more likely to help produce correct patches than deceptive suggestions are to hinder producing them. 
RQ3: Howdocode suggestions affect debugging time? Answer: Access to correct suggestions speeds up debugging, as compared to access to deceptive suggestions or no suggestions at all. 
RQ4: Howcan the effect of deceptive suggestions be mitigated? Answer: Participants recognize that deceptive suggestions are oflowerqualitythancorrectones, but67.5%oftheparticipants still submit an overfitting patchwhengivenadeceptive suggestion. Surprisingly, we find no evidence that programming experience improved the ability to recognize deceptive suggestions, submit patches, submit correct patches, or debug faster.",,,"Hadeel Eladawy, Claire Le Goues, Yuriy Brun",No URL available
Testing and analysis,,,,,FALSE,,QVIP: An ILP-based Formal Verification Approach for Quantized Neural Networks,,,,"Yedi Zhang, Zhe Zhao, Guangke Chen, Fu Song, Min Zhang, Taolue Chen, Jun Sun",No URL available
Testing and analysis,,,,,FALSE,,ChangeRCA: Finding Root Causes from Software Changes in Large Online Systems,,,,"Guangba  Yu, Pengfei Chen, Zilong He, Qiuyu Yan, Yu Luo, Fangyuan Li, Zibin Zheng",No URL available
Testing and analysis,,,,,FALSE,,Automated Program Repair in the Era of Large Pre-trained Language Models,,,,"Chunqiu Steven Xia, Yuxiang Wei, Lingming Zhang",No URL available
Testing and analysis,,,,,FALSE,,[Remote] Nezha: Interpretable Fine-Grained Root Causes Analysis for Microservices on Multi-Modal Observability Data,,,,"Guangba  Yu, Pengfei Chen, Yufeng Li, Hongyang Chen, Xiaoyun Li, Zibin Zheng",No URL available
Testing and analysis,,,,,FALSE,,ECSTATIC: An Extensible Framework for Testing and Debugging Configurable Static Analysis,,,,"Austin Mordahl, Zenong Zhang, Dakota Soles, Shiyi Wei",No URL available
Testing and analysis,,,,,FALSE,,Knowledge Graph Driven Inference Testing for Question Answering Software,,,,"Jun Wang, Yanhui Li, Zhifei Chen, Lin Chen, Xiaofang Zhang, Yuming Zhou",No URL available
Testing and analysis,,,,,FALSE,,PPR: Pairwise Program Reduction,,,,"Mengxiao Zhang, Zhenyang Xu, Yongqiang Tian, Yu Jiang, Chengnian Sun",No URL available
Testing and analysis,,,,,FALSE,,An Image is Worth a Thousand Toxic Words: A Metamorphic Testing Framework for Content Moderation Software,,,,"Wenxuan Wang, Jingyuan Huang, Jen-tse Huang, Chang Chen, Jiazhen Gu, Pinjia He, Michael Lyu",No URL available
Testing and analysis,,,,,FALSE,,CrashTranslator: Automatically Reproducing Mobile Application Crashes Directly from Stack Trace,,,,"Yuchao Huang, Junjie Wang, Zhe Liu, Yawen Wang, Song Wang, Chunyang Chen, Yuanzhe Hu, Qing Wang",No URL available
Testing and analysis,,,,,FALSE,,ROSInfer: Statically Inferring Behavioral Component Models for ROS-based Robotics Systems,,,,"Tobias Dürschmid, Christopher Steven Timperley, David Garlan, Claire Le Goues",No URL available
Testing and analysis,,,,,FALSE,,Bridging the Gap between Academia and Industry in Machine Learning Software Defect Prediction: Thirteen Considerations,,,,"Szymon Stradowski, Lech Madeyski",No URL available
Testing and analysis,,,,,FALSE,,Optimistic Prediction of Synchronization-Reversal Data Races,,,,"Zheng Shi, Umang Mathur, Andreas Pavlogiannis",No URL available
Testing and analysis,,,,,FALSE,,LogReducer: Identify and Reduce Log Hotspots in Kernel on the Fly,,,,"Guangba  Yu, Pengfei Chen, Pairui Li, Tianjun Weng, Haibing Zheng, Yuetang Deng, Zibin Zheng",No URL available
Testing and analysis,,,,,FALSE,,Precise Data-Driven Approximation for Program Analysis via Fuzzing,,,,"Nikhil Parasaram, Earl T. Barr, Sergey Mechtaev, Marcel Böhme",No URL available
Testing and analysis,,,,,FALSE,,Is this Change the Answer to that Problem? Correlating Descriptions of Bug and Code Changes for Evaluating Patch Correctness,,,,"Haoye Tian, Xunzhu Tang, Andrew Habib, Shangwen Wang, Kui Liu, Xin Xia, Jacques Klein, Tegawendé F. Bissyandé",No URL available
Testing and analysis,,,,,FALSE,,SmartFix: Fixing Vulnerable Smart Contracts by Accelerating Generate-and-Verify Repair using Statistical Models,,,,"Sunbeom So, Hakjoo Oh",No URL available
Testing and analysis,,,,,FALSE,,MalwareTotal: Multi-Faceted and Sequence-Aware Bypass Tactics against Static Malware Detection,,,,"Shuai He, Cai Fu, Hong Hu, Jiahe Chen, Jianqiang Lv, Shuai Jiang",No URL available
Testing and analysis,,,,,FALSE,,Learning to Boost Disjunctive Static Bug-Finders,,,,"Yoonseok Ko, Hakjoo Oh",No URL available
Testing and analysis,,,,,FALSE,,Constraint Based Program Repair for Persistent Memory Bugs,,,,"Zunchen Huang, Chao Wang",No URL available
Testing and analysis,,,,,FALSE,,ReClues: Representing and indexing failures in parallel debugging with program variables,,,,"Yi Song, Xihao Zhang, Xiaoyuan Xie, Quanming Liu, Ruizhi Gao, Chenliang Xing",No URL available
Testing and analysis,,,,,FALSE,,Learning Seed-Adaptive Mutation Strategies for Greybox Fuzzing,,,,"Myungho Lee, Sooyoung Cha, Hakjoo Oh",No URL available
Testing and analysis,,,,,FALSE,,Causality-Aided Trade-off Analysis for Machine Learning Fairness,,,,"Zhenlan Ji, Pingchuan Ma, Shuai Wang, Yanhui Li",No URL available
Testing and analysis,,,,,FALSE,,OrdinalFix: Fixing Compilation Errors via Shortest-Path CFL Reachability with Attribute Checking,,,,"Wenjie Zhang, Guancheng Wang, Junjie Chen, Yingfei Xiong, Yong Liu, Lu Zhang",No URL available
Testing and analysis,,,,,FALSE,,Evaluating Directed Fuzzers: Are We Heading in the Right Direction?,,,,"Tae Eun Kim, Jaeseung Choi, Seongjae Im, Kihong Heo, Sang Kil Cha",No URL available
Testing and analysis,,,,,FALSE,,Detection of Java Basic Thread Misuses Based on Static Event Analysis,,,,"Baoquan Cui, MiaoMiao Wang, Chi Zhang, Jiwei Yan, Jun Yan, Jian Zhang",No URL available
Testing and analysis,,,,,FALSE,,Detecting Automatic Software Plagiarism via Token Sequence Normalization,,,,"Timur Sağlam, Moritz Brödel, Larissa Schmid, Sebastian Hahner",No URL available
Testing and analysis,,,,,FALSE,,VeRe: Verification Guided Synthesis for Repairing Deep Neural Networks,,,,"Jianan Ma, Pengfei Yang, Jingyi Wang, Youcheng Sun, Cheng-Chao Huang, Zhen Wang",No URL available
Testing and analysis,,,,,FALSE,,Comprehensive Semantic Repair of Obsolete GUI Test Scripts for Mobile Applications,,,,"Shaoheng Cao, Minxue Pan, Yu Pei, Wenhua Yang, Tian Zhang, Linzhang Wang, Xuandong Li",No URL available
Testing and analysis,,,,,FALSE,,Triggers for Reactive Synthesis Specifications,,,,"Gal Amram, Dor Ma'ayan, Shahar Maoz, Or Pistiner, Jan Oliver Ringert",No URL available
Testing and analysis,,,,,FALSE,,Tolerate Control-Flow Changes for Sound Data Race Prediction,,,,"Shihao Zhu, Yuqi Guo, Long Zhang, Yan Cai",No URL available
Testing and analysis,,,,,FALSE,,MorphQ: Metamorphic Testing of the Qiskit Quantum Computing Platform,,,,"Matteo Paltenghi, Michael Pradel",No URL available
Testing and analysis,,,,,FALSE,,Automated Fixing of Web UI Tests via Iterative Element Matching,,,,"Yuanzhang Lin, Guoyao Wen, Xiang Gao",No URL available
Testing and analysis,,,,,FALSE,,[Remote] Heterogeneous Testing for Coverage Profilers Empowered with Debugging Support,,,,"Yibiao Yang, Maolin Sun, Yang Wang, Qingyang Li, Ming Wen, Yuming Zhou",No URL available
Testing and analysis,,,,,FALSE,,PExReport: Automatic Creation of Pruned Executable Cross-Project Failure Reports,,,,"Sunzhou Huang, Xiaoyin Wang",No URL available
Testing and analysis,,,,,FALSE,,Fonte: Finding Bug Inducing Commits from Failures,,,,"Gabin An, Jingun Hong, Naryeong Kim, Shin Yoo",No URL available
Testing and analysis,,,,,FALSE,,ATM: Black-box Test Case Minimization based on Test Code Similarity and Evolutionary Search,,,,"Rongqi Pan, Taher A Ghaleb, Lionel Briand",No URL available
Testing and analysis,,,,,FALSE,,Demystifying Template-based Invariant Generation for Bit-Vector Programs,,,,"Peisen Yao, Jingyu Ke, Jiahui Sun, Hongfei Fu, Rongxin Wu, Kui Ren",No URL available
Testing and analysis,,,,,FALSE,,Fuzzing Automatic Differentiation in Deep-Learning Libraries,,,,"Chenyuan Yang, Yinlin Deng, Jiayi Yao, Yuxing Tu, Hanchi Li, Lingming Zhang",No URL available
Testing and analysis,,,,,FALSE,,Learning and Repair of Deep Reinforcement Learning Policies from Fuzz-Testing Data,,,,"Martin Tappler, Andrea Pferscher, Bernhard Aichernig, Bettina Könighofer",No URL available
Testing and analysis,,,,,FALSE,,A First Look at the Inheritance-Induced Redundant Test Execution,,,,"Dong Jae Kim, Jinqiu Yang, Tse-Hsun (Peter) Chen",No URL available
Testing and analysis,,,,,FALSE,,TransMap: Pinpointing Mistakes in Neural Code Translation,,,,"Bo Wang, Ruishi Li, Mingkai Li, Prateek Saxena",No URL available
Testing and analysis,,,,,FALSE,,Detecting Logic Bugs in Graph Database Management Systems via Injective and Surjective Graph Pattern Transformation,,,,"Yuancheng Jiang, Jiahao Liu, Jinsheng Ba, Roland H. C. Yap, Zhenkai Liang, Manuel Rigger",No URL available
Testing and analysis,,,,,FALSE,,Differentially Testing Database Transactions for Fun and Profit,,,,"Ziyu Cui, Wensheng Dou, Qianwang Dai, Jiansen Song, Wei Wang, Jun Wei, Dan Ye",No URL available
Testing and analysis,,,,,FALSE,,Metamong: Detecting Render-update Bugs in Web Browsers through Fuzzing,,,,"Suhwan Song, Byoungyoung Lee",No URL available
Testing and analysis,,,,,FALSE,,Does the Stream API Benefit from Special Debugging Facilities? A Controlled Experiment on Loops and Streams with Specific Debuggers,,,,"Jan Reichl, Stefan Hanenberg, Volker Gruhn",No URL available
Testing and analysis,,,,,FALSE,,Enhancing Coverage-guided Fuzzing via Phantom Program,,,,"Mingyuan Wu, Kunqiu Chen, Qi Luo, Jiahong Xiang, Ji Qi, Junjie Chen, Heming Cui, Yuqun Zhang",No URL available
Testing and analysis,,,,,FALSE,,When Function Inlining Meets WebAssembly: Counterintuitive Impacts on Runtime Performance,,,,"Alan Romano, Weihang Wang",No URL available
Testing and analysis,,,,,FALSE,,Statistical Type Inference for Incomplete Programs,,,,"Yaohui Peng, Jing Xie, Qiongling Yang, Hanwen Guo, Qingan Li, Jingling Xue, YUAN Mengting",No URL available
Testing and analysis,,,,,FALSE,,Testing Graph Database Systems via Equivalent Query Rewriting,,,,"Qiuyang Mang, Aoyang Fang, BoXi Yu, Hanfei Chen, Pinjia He",No URL available
Testing and analysis,,,,,FALSE,,Evolving Ranking-Based Failure Proximities for Better Clustering in Fault Isolation,,,,"Yi Song, Xiaoyuan Xie, Xihao Zhang, Quanming Liu, Ruizhi Gao",No URL available
Testing and analysis,,,,,FALSE,,DuetCS: Code Style Transfer through Generation and Retrieval,,,,"Binger Chen, Ziawasch Abedjan",No URL available
Testing and analysis,,,,,FALSE,,Bounding Random Test Set Size with Computational Learning Theory,,,,"Neil Walkinshaw, Michael Foster, José Miguel Rojas, Robert Hierons",No URL available
Testing and analysis,,,,,FALSE,,A Framework For Inferring Properties of User-Defined Functions,,,,"Xinyu Liu, Joy Arulraj, Alessandro Orso",No URL available
Testing and analysis,,,,,FALSE,,Raisin: Identifying Rare Sensitive Functions for Bug Detection,,,,"Jianjun Huang, Jianglei Nie, Yuanjun Gong, Wei You, Bin Liang, Pan Bian",No URL available
Testing and analysis,,,,,FALSE,,DeepSample: DNN sampling-based testing for operational accuracy assessment,,,,"Antonio Guerriero, Roberto Pietrantuono, Stefano Russo",No URL available
Testing and analysis,,,,,FALSE,,Finding XPath Bugs in XML Document Processors via Differential Testing,,,,"Shuxin Li, Manuel Rigger",No URL available
Testing and analysis,,,,,FALSE,,Reliability Assurance for Deep Neural Network Architectures Against Numerical Defects,,,,"Linyi Li, Yuhao Zhang, Luyao Ren, Yingfei Xiong, Tao Xie",No URL available
Testing and analysis,,,,,FALSE,,MTTM: Metamorphic Testing for Textual Content Moderation Software,,,,"Wenxuan Wang, Jen-tse Huang, Weibin Wu, Jianping Zhang, Yizhan Huang, Shuqing Li, Pinjia He, Michael Lyu",No URL available
Testing and analysis,,,,,FALSE,,Coverage Guided Fault Injection for Cloud Systems,,,,"Yu Gao, Wensheng Dou, Dong Wang, Wenhan Feng, Jun Wei, Hua Zhong, Tao Huang",No URL available
Testing and analysis,,,,,FALSE,,NaNofuzz: A Usable Tool for Automatic Test Generation,,,,"Matthew C. Davis, Sangheon Choi, Sam Estep, Brad A. Myers, Joshua Sunshine",No URL available
Testing and analysis,,,,,FALSE,,GameRTS: A Regression Testing Framework for Video Games,,,,"Jiongchi Yu, Yuechen Wu, Xiaofei Xie, Wei Le, Lei Ma, Yingfeng Chen, Yujing Hu, Fan Zhang",No URL available
Testing and analysis,,,,,FALSE,,A Quantitative and Qualitative Evaluation of LLM-based Explainable Fault Localization,,,,"Sungmin Kang, Gabin An, Shin Yoo",No URL available
Testing and analysis,,,,,FALSE,,Auto Off-Target: Enabling Thorough and Scalable Testing for Complex Software Systems,,,,"Tomasz Kuchta, Bartosz Zator",No URL available
Testing and analysis,,,,,FALSE,,Finding Causally Different Tests for an Industrial Control System,,,,"Chris Poskitt, Yuqi Chen, Jun Sun, Yu Jiang",No URL available
Testing and analysis,,,,,FALSE,,Measuring and Mitigating Gaps in Structural Testing,,,,"Soneya Binta Hossain, Matthew B Dwyer, Sebastian Elbaum, Anh Nguyen-Tuong",No URL available
Testing and analysis,,,,,FALSE,,VITAS : Guided Model-based VUI Testing of VPA Apps,,,,"Suwan Li, Lei Bu, Guangdong Bai, Zhixiu Guo, Kai Chen, Hanlin Wei",No URL available
Testing and analysis,,,,,FALSE,,Operand-Variation-Oriented Differential Analysis for Fuzzing Binding Calls in PDF Readers,,,,"Suyue Guo, Xinyu Wan, Wei You, Bin Liang, Wenchang Shi, Yiwei Zhang, Jianjun Huang, Jian Zhang",No URL available
Testing and analysis,,,,,FALSE,,Systematically Detecting Packet Validation Vulnerabilities in Embedded Network Stacks,,,,"Paschal Amusuo, Ricardo Andrés Calvo Méndez, Zhongwei Xu, Aravind Machiry, James C. Davis",No URL available
Testing and analysis,,,,,FALSE,,Using Reactive Synthesis: An End-to-End Exploratory Case Study,,,,"Dor Ma'ayan, Shahar Maoz",No URL available
Testing and analysis,,,,,FALSE,,FuzzInMem: Fuzzing Programs via In-memory Structures,,,,"Xuwei Liu, Wei You, Yapeng Ye, Zhuo Zhang, Jianjun Huang, Xiangyu Zhang",No URL available
Testing and analysis,,,,,FALSE,,Improving Testing Behavior by Gamifying IntelliJ,,,,"Philipp Straubinger, Gordon Fraser",No URL available
Testing and analysis,,,,,FALSE,,Two Birds with One Stone: Multi-Derivation for Fast Context-Free Language Reachability Analysis,,,,"Chenghang Shi, Haofeng Li, Yulei Sui, Jie Lu, Lian Li, Jingling Xue",No URL available
Testing and analysis,,,,,FALSE,,Automated Repair of Programs from Large Language Models,,,,"Zhiyu Fan, Xiang Gao, Martin Mirchev, Abhik Roychoudhury, Shin Hwei Tan",No URL available
Testing and analysis,,,,,FALSE,,Engineering a Formally Verified Automated Bug Finder,,,,"Arthur Correnson, Dominic Steinhöfel",No URL available
Testing and analysis,,,,,FALSE,,Improving Java Deserialization Gadget Chain Mining via Overriding-Guided Object Generation,,,,"Sicong Cao, Xiaobing Sun, Xiaoxue Wu, Lili Bo, Bin Li, Rongxin Wu, Wei Liu, Biao He, Yu Ouyang, Jiajia Li",No URL available
Testing and analysis,,,,,FALSE,,Towards AI-Assisted Synthesis of Verified Dafny Methods,,,,"Md Rakib Hossain Misu, Crista Lopes, Iris Ma, James Noble",No URL available
Testing and analysis,,,,,FALSE,,Finding and Understanding Incompleteness Bugs in SMT Solvers,,,,"Mauro Bringolf, Dominik Winterer, Zhendong Su",No URL available
Testing and analysis,,,,,FALSE,,Detecting Isolation Bugs via Transaction Oracle Construction,,,,"Wensheng Dou, Ziyu Cui, Qianwang Dai, Jiansen Song, Dong Wang, Yu Gao, Wei Wang, Jun Wei, Lei Chen, Hanmo Wang, Hua Zhong, Tao Huang",No URL available
Testing and analysis,,,,,FALSE,,How Do We Read Formal Claims? Eye-Tracking and the Cognition of Proofs about Algorithms,,,,"Hammad Ahmad, Zachary Karas, Kimberly Diaz, Amir Kamil, Jean-Baptiste Jeannin, Westley Weimer",No URL available
Testing and analysis,,,,,FALSE,,From Leaks to Fixes: Automated Repairs for Resource Leak Warnings,,,,"Akshay Utture, Jens Palsberg",No URL available
Testing and analysis,,,,,FALSE,,Prompting Is All Your Need: Automated Android Bug Replay with Large Language Models,,,,"Sidong Feng, Chunyang Chen",No URL available
Testing and analysis,,,,,FALSE,,LISSA: Lazy Initialization with Specialized Solver Aid,,,,"Juan Manuel Copia, Pablo Ponzio, Nazareno Aguirre, Alessandra Gorla, Marcelo F. Frias",No URL available
Testing and analysis,,,,,FALSE,,Deep Combination of CDCL(T) and Local Search for Satisfiability Modulo Non-Linear Integer Arithmetic Theory,,,,"Xindi Zhang, Bohan Li, Shaowei Cai",No URL available
Testing and analysis,,,,,FALSE,,Data-driven Recurrent Set Learning For Non-termination Analysis,,,,"Zhilei Han, Fei He",No URL available
Testing and analysis,,,,,FALSE,,"[Remote] API-Knowledge Aware Search-based Software Testing: Where, What and How",,,,"Xiaoxue Ren, Xinyuan Ye, Yun Lin, Zhenchang Xing, Shuqing Li, Michael Lyu",No URL available
Testing and analysis,,,,,FALSE,,Are We There Yet? Unraveling the State-of-the-Art Smart Contract Fuzzers,,,,"Shuohan Wu, Zihao Li, Luyi Yan, Weimin Chen, Muhui Jiang, Chenxu Wang, Xiapu Luo, Hao Zhou",No URL available
Testing and analysis,,,,,FALSE,,A Comparative Study of Transformer-based Neural Text Representation Techniques on Bug Triaging,,,,"Atish Kumar Dipongkor, Kevin Moran",No URL available
Testing and analysis,,,,,FALSE,,Copiloting the Copilots: Fusing Large Language Models with Completion Engines for Automated Program Repair,,,,"Yuxiang Wei, Chunqiu Steven Xia, Lingming Zhang",No URL available
Testing and analysis,,,,,FALSE,,Outage-Watch: Early Prediction of Outages using Extreme Event Regularizer,,,,"Shubham Agarwal, Sarthak Chakraborty, Shaddy Garg, Sumit Bisht, Chahat Jain, Ashritha Gonuguntla, Shiv Saini",No URL available
Testing and analysis,,,,,FALSE,,The Devil is in the Tails: How Long-Tailed Code Distributions Impact Large Language Models,,,,"Xin Zhou, Kisub Kim, Bowen Xu, Jiakun Liu, DongGyun Han, David Lo",No URL available
Testing and analysis,,,,,FALSE,,RogueOne: Detecting Rogue Updates via Differential Data-flow Analysis Using Trust Domains,,,,"Raphael J. Sofaer, Yaniv David, Mingqing Kang, Jianjia Yu, Yinzhi Cao, Junfeng Yang, Jason Nieh",No URL available
Testing and analysis,,,,,FALSE,,CERT: Finding Performance Issues in Database Systems Through the Lens of Cardinality Estimation,,,,"Jinsheng Ba, Manuel Rigger",No URL available
Testing and analysis,,,,,FALSE,,Locating Framework-specific Crashing Faults with Compact and Explainable Candidate Set,,,,"Jiwei Yan, MiaoMiao Wang, Yepang Liu, Jun Yan, Long Zhang",No URL available
Testing and analysis,,,,,FALSE,,[Remote] CAmpactor: A Novel and Effective Local Search Algorithm for Optimizing Pairwise Covering Arrays,,,,"Qiyuan Zhao, Chuan Luo, Shaowei Cai, Wei Wu, Jinkun Lin, Hongyu Zhang, Chunming Hu",No URL available
Testing and analysis,,,,,FALSE,,"Out of Sight, Out of Mind: Better Automatic Vulnerability Repair by Broadening Input Ranges and Sources",,,,"Xin Zhou, Kisub Kim, Bowen Xu, DongGyun Han, David Lo",No URL available
Testing and analysis,,,,,FALSE,,RUNNER: Responsible UNfair NEuron Repair for Enhancing Deep Neural Network Fairness,,,,"Li Tianlin, Yue Cao, Jian Zhang, Shiqian Zhao, Yihao Huang, Aishan Liu, Qing Guo, Yang Liu",No URL available
Testing and analysis,,,,,FALSE,,Concrat: An Automatic C-to-Rust Lock API Translator for Concurrent Programs,,,,"Jaemin Hong, Sukyoung Ryu",No URL available
Testing and analysis,,,,,FALSE,,AutoConf : Automated Configuration of Unsupervised Learning Systems using Metamorphic Testing and Bayesian Optimization,,,,"Lwin Khin Shar, Arda Goknil, Erik Johannes Husom, Sagar Sen, Yan Naing Tun, Kisub Kim",No URL available
Testing and analysis,,,,,FALSE,,Strengthening Supply Chain Security with Fine-grained Safe Patch Identification,,,,"Luo Changhua, Wei Meng, Shuai Wang",No URL available
Testing and analysis,,,,,FALSE,,MLIRSmith: Random Program Generation for Fuzzing MLIR Compiler Infrastructure,,,,"Haoyu Wang, Junjie Chen, Chuyue Xie, Shuang Liu, Zan Wang, Qingchao Shen, Yingquan Zhao",No URL available
Testing and analysis,,,,,FALSE,,FLUX: Finding Bugs with LLVM IR Based Unit Test Crossovers,,,,"Eric Liu, Shengjie Xu, David Lie",No URL available
Testing and analysis,,,,,FALSE,,MultiTest: Physical-Aware Object Insertion for Testing Multi-sensor Fusion Perception Systems,,,,"Xinyu Gao, Zhijie Wang, Yang Feng, Lei Ma, Zhenyu Chen, Baowen Xu",No URL available
Testing and analysis,,,,,FALSE,,Statistical Reachability Analysis,,,,"Seongmin Lee, Marcel Böhme",No URL available
Testing and analysis,,,,,FALSE,,CodaMOSA: Escaping Coverage Plateaus in Test Generation with Pre-trained Large Language Models,,,,"Caroline Lemieux, Jeevana Priya Inala, Shuvendu K. Lahiri, Siddhartha Sen",No URL available
Testing and analysis,,,,,FALSE,,GAMMA: Revisiting Template-based Automated Program Repair via Mask Prediction,,,,"Quanjun Zhang, Chunrong Fang, Tongke Zhang, Bowen Yu, Weisong Sun, Zhenyu Chen",No URL available
Testing and analysis,,,,,FALSE,,CertPri: Certifiable Prioritization for Deep Neural Networks via Movement Cost in Feature Space,,,,"haibin zheng, Jinyin Chen, Haibo Jin",No URL available
Testing and analysis,,,,,FALSE,,Responsibility in Context: On Applicability of Slicing in Semantic Regression Analysis,,,,"Sahar Badihi, Khaled Ahmed, Yi Li, Julia Rubin",No URL available
Testing and analysis,,,,,FALSE,,QuraTest: Integrating Quantum Specific Features in Quantum Program Testing,,,,"Jiaming Ye, Shangzhou Xia, Fuyuan Zhang, Paolo Arcaini, Lei Ma, Jianjun Zhao, Fuyuki Ishikawa",No URL available
Testing and analysis,,,,,FALSE,,ViolationTracker: Building Precise Histories for Static Analysis Violations,,,,"Ping Yu, Yijian Wu, Xin Peng, Jiahan Peng, Jian Zhang, Peicheng Xie, Wenyun Zhao",No URL available
Testing and analysis,,,,,FALSE,,Crossover in Parametric Fuzzing,,,,"Katherine Hough, Jonathan Bell",No URL available
Testing and analysis,,,,,FALSE,,Ripples of a Mutation — An Empirical Study of Propagation Effects in Mutation Testing,,,,"Hang Du, Vijay Krishna Palepu, James Jones",No URL available
